filename,sample,z_position,time_point,time_hours,light_intensity,cell_area,intensity_group
15_brightfield_z1_t000097.tif,15,1,97,16.166666666666668,0.7268985758133352,394940,Medium
16_brightfield_z1_t000099.tif,16,1,99,16.5,0.4243918632628634,576945,Low
5_brightfield_z1_t000027.tif,5,1,27,4.5,0.7716107149955482,982130,High
5_brightfield_z1_t000044.tif,5,1,44,7.333333333333333,0.7716107149955482,1007638,High
4_brightfield_z1_t000016.tif,4,1,16,2.6666666666666665,0.16585320075917387,689636,Very Low
14_brightfield_z1_t000058.tif,14,1,58,9.666666666666666,0.9928156277200251,467756,Very High
1_brightfield_z1_t000103.tif,1,1,103,17.166666666666668,0.37742523975885955,1406507,Low
9_brightfield_z1_t000038.tif,9,1,38,6.333333333333333,0.32561501771508844,1590926,Very Low
1_brightfield_z1_t000105.tif,1,1,105,17.5,0.37742523975885955,1416960,Low
3_brightfield_z1_t000120.tif,3,1,120,20.0,0.5593319454747254,1329587,Low
11_brightfield_z1_t000006.tif,11,1,6,1.0,0.9193995210257941,1426145,Very High
5_brightfield_z1_t000125.tif,5,1,125,20.833333333333332,0.7716107149955482,797317,High
6_brightfield_z1_t000013.tif,6,1,13,2.1666666666666665,0.7724659185359299,572773,High
3_brightfield_z1_t000061.tif,3,1,61,10.166666666666666,0.5593319454747254,1199854,Low
5_brightfield_z1_t000054.tif,5,1,54,9.0,0.7716107149955482,995677,High
7_brightfield_z1_t000046.tif,7,1,46,7.666666666666667,0.16164046078245653,762397,Very Low
13_brightfield_z1_t000086.tif,13,1,86,14.333333333333334,0.6522825423162754,567478,Medium
9_brightfield_z1_t000094.tif,9,1,94,15.666666666666666,0.32561501771508844,1564173,Very Low
13_brightfield_z1_t000053.tif,13,1,53,8.833333333333334,0.6522825423162754,559716,Medium
6_brightfield_z1_t000037.tif,6,1,37,6.166666666666667,0.7724659185359299,633279,High
2_brightfield_z1_t000084.tif,2,1,84,14.0,0.876934678643173,1354191,High
15_brightfield_z1_t000023.tif,15,1,23,3.8333333333333335,0.7268985758133352,962502,Medium
13_brightfield_z1_t000118.tif,13,1,118,19.666666666666668,0.6522825423162754,674779,Medium
16_brightfield_z1_t000016.tif,16,1,16,2.6666666666666665,0.4243918632628634,1507027,Low
10_brightfield_z1_t000118.tif,10,1,118,19.666666666666668,0.6326121651091076,1361231,Medium
16_brightfield_z1_t000066.tif,16,1,66,11.0,0.4243918632628634,421323,Low
5_brightfield_z1_t000034.tif,5,1,34,5.666666666666667,0.7716107149955482,1024259,High
10_brightfield_z1_t000055.tif,10,1,55,9.166666666666666,0.6326121651091076,1336448,Medium
1_brightfield_z1_t000028.tif,1,1,28,4.666666666666667,0.37742523975885955,1112263,Low
16_brightfield_z1_t000035.tif,16,1,35,5.833333333333333,0.4243918632628634,591911,Low
9_brightfield_z1_t000125.tif,9,1,125,20.833333333333332,0.32561501771508844,1589877,Very Low
4_brightfield_z1_t000018.tif,4,1,18,3.0,0.16585320075917387,699299,Very Low
14_brightfield_z1_t000065.tif,14,1,65,10.833333333333334,0.9928156277200251,502152,Very High
12_brightfield_z1_t000003.tif,12,1,3,0.5,0.9597245567673008,1237363,Very High
1_brightfield_z1_t000056.tif,1,1,56,9.333333333333334,0.37742523975885955,1224617,Low
2_brightfield_z1_t000108.tif,2,1,108,18.0,0.876934678643173,1423383,High
3_brightfield_z1_t000117.tif,3,1,117,19.5,0.5593319454747254,1330828,Low
16_brightfield_z1_t000109.tif,16,1,109,18.166666666666668,0.4243918632628634,628823,Low
3_brightfield_z1_t000039.tif,3,1,39,6.5,0.5593319454747254,1095879,Low
9_brightfield_z1_t000027.tif,9,1,27,4.5,0.32561501771508844,1535536,Very Low
7_brightfield_z1_t000114.tif,7,1,114,19.0,0.16164046078245653,438492,Very Low
14_brightfield_z1_t000111.tif,14,1,111,18.5,0.9928156277200251,758440,Very High
11_brightfield_z1_t000005.tif,11,1,5,0.8333333333333334,0.9193995210257941,1426138,Very High
6_brightfield_z1_t000019.tif,6,1,19,3.1666666666666665,0.7724659185359299,592305,High
15_brightfield_z1_t000018.tif,15,1,18,3.0,0.7268985758133352,1003189,Medium
9_brightfield_z1_t000019.tif,9,1,19,3.1666666666666665,0.32561501771508844,1497435,Very Low
8_brightfield_z1_t000090.tif,8,1,90,15.0,0.27233842320748736,525116,Very Low
15_brightfield_z1_t000067.tif,15,1,67,11.166666666666666,0.7268985758133352,258860,Medium
15_brightfield_z1_t000096.tif,15,1,96,16.0,0.7268985758133352,385556,Medium
3_brightfield_z1_t000095.tif,3,1,95,15.833333333333334,0.5593319454747254,1274809,Low
14_brightfield_z1_t000100.tif,14,1,100,16.666666666666668,0.9928156277200251,715383,Very High
14_brightfield_z1_t000118.tif,14,1,118,19.666666666666668,0.9928156277200251,771433,Very High
6_brightfield_z1_t000043.tif,6,1,43,7.166666666666667,0.7724659185359299,629949,High
13_brightfield_z1_t000011.tif,13,1,11,1.8333333333333333,0.6522825423162754,1566830,Medium
10_brightfield_z1_t000027.tif,10,1,27,4.5,0.6326121651091076,1311753,Medium
12_brightfield_z1_t000113.tif,12,1,113,18.833333333333332,0.9597245567673008,487776,Very High
15_brightfield_z1_t000083.tif,15,1,83,13.833333333333334,0.7268985758133352,325700,Medium
7_brightfield_z1_t000069.tif,7,1,69,11.5,0.16164046078245653,613404,Very Low
13_brightfield_z1_t000113.tif,13,1,113,18.833333333333332,0.6522825423162754,677567,Medium
6_brightfield_z1_t000080.tif,6,1,80,13.333333333333334,0.7724659185359299,486163,High
13_brightfield_z1_t000095.tif,13,1,95,15.833333333333334,0.6522825423162754,610937,Medium
9_brightfield_z1_t000086.tif,9,1,86,14.333333333333334,0.32561501771508844,1629450,Very Low
16_brightfield_z1_t000053.tif,16,1,53,8.833333333333334,0.4243918632628634,383239,Low
16_brightfield_z1_t000046.tif,16,1,46,7.666666666666667,0.4243918632628634,400828,Low
12_brightfield_z1_t000010.tif,12,1,10,1.6666666666666667,0.9597245567673008,1293271,Very High
12_brightfield_z1_t000108.tif,12,1,108,18.0,0.9597245567673008,469245,Very High
5_brightfield_z1_t000017.tif,5,1,17,2.8333333333333335,0.7716107149955482,954585,High
15_brightfield_z1_t000123.tif,15,1,123,20.5,0.7268985758133352,421655,Medium
16_brightfield_z1_t000057.tif,16,1,57,9.5,0.4243918632628634,392744,Low
2_brightfield_z1_t000123.tif,2,1,123,20.5,0.876934678643173,1431067,High
5_brightfield_z1_t000068.tif,5,1,68,11.333333333333334,0.7716107149955482,962311,High
15_brightfield_z1_t000012.tif,15,1,12,2.0,0.7268985758133352,961230,Medium
10_brightfield_z1_t000081.tif,10,1,81,13.5,0.6326121651091076,1339825,Medium
10_brightfield_z1_t000106.tif,10,1,106,17.666666666666668,0.6326121651091076,1342421,Medium
4_brightfield_z1_t000093.tif,4,1,93,15.5,0.16585320075917387,812764,Very Low
16_brightfield_z1_t000072.tif,16,1,72,12.0,0.4243918632628634,456691,Low
2_brightfield_z1_t000048.tif,2,1,48,8.0,0.876934678643173,1217877,High
9_brightfield_z1_t000055.tif,9,1,55,9.166666666666666,0.32561501771508844,1617097,Very Low
8_brightfield_z1_t000109.tif,8,1,109,18.166666666666668,0.27233842320748736,467903,Very Low
15_brightfield_z1_t000001.tif,15,1,1,0.16666666666666666,0.7268985758133352,978429,Medium
12_brightfield_z1_t000019.tif,12,1,19,3.1666666666666665,0.9597245567673008,1270036,Very High
5_brightfield_z1_t000019.tif,5,1,19,3.1666666666666665,0.7716107149955482,969487,High
16_brightfield_z1_t000036.tif,16,1,36,6.0,0.4243918632628634,549877,Low
4_brightfield_z1_t000119.tif,4,1,119,19.833333333333332,0.16585320075917387,787935,Very Low
3_brightfield_z1_t000075.tif,3,1,75,12.5,0.5593319454747254,1210805,Low
6_brightfield_z1_t000026.tif,6,1,26,4.333333333333333,0.7724659185359299,611703,High
2_brightfield_z1_t000083.tif,2,1,83,13.833333333333334,0.876934678643173,1365152,High
15_brightfield_z1_t000053.tif,15,1,53,8.833333333333334,0.7268985758133352,236601,Medium
13_brightfield_z1_t000109.tif,13,1,109,18.166666666666668,0.6522825423162754,681525,Medium
7_brightfield_z1_t000008.tif,7,1,8,1.3333333333333333,0.16164046078245653,704153,Very Low
8_brightfield_z1_t000124.tif,8,1,124,20.666666666666668,0.27233842320748736,420235,Very Low
11_brightfield_z1_t000116.tif,11,1,116,19.333333333333332,0.9193995210257941,1112986,Very High
11_brightfield_z1_t000033.tif,11,1,33,5.5,0.9193995210257941,1488314,Very High
2_brightfield_z1_t000025.tif,2,1,25,4.166666666666667,0.876934678643173,1118097,High
1_brightfield_z1_t000125.tif,1,1,125,20.833333333333332,0.37742523975885955,1462414,Low
13_brightfield_z1_t000047.tif,13,1,47,7.833333333333333,0.6522825423162754,658836,Medium
5_brightfield_z1_t000012.tif,5,1,12,2.0,0.7716107149955482,936654,High
16_brightfield_z1_t000122.tif,16,1,122,20.333333333333332,0.4243918632628634,650881,Low
12_brightfield_z1_t000119.tif,12,1,119,19.833333333333332,0.9597245567673008,481584,Very High
8_brightfield_z1_t000038.tif,8,1,38,6.333333333333333,0.27233842320748736,827002,Very Low
6_brightfield_z1_t000078.tif,6,1,78,13.0,0.7724659185359299,496972,High
16_brightfield_z1_t000002.tif,16,1,2,0.3333333333333333,0.4243918632628634,1487621,Low
6_brightfield_z1_t000081.tif,6,1,81,13.5,0.7724659185359299,468530,High
1_brightfield_z1_t000046.tif,1,1,46,7.666666666666667,0.37742523975885955,1208839,Low
12_brightfield_z1_t000057.tif,12,1,57,9.5,0.9597245567673008,564471,Very High
5_brightfield_z1_t000050.tif,5,1,50,8.333333333333334,0.7716107149955482,1033220,High
7_brightfield_z1_t000051.tif,7,1,51,8.5,0.16164046078245653,753380,Very Low
3_brightfield_z1_t000016.tif,3,1,16,2.6666666666666665,0.5593319454747254,1039311,Low
7_brightfield_z1_t000010.tif,7,1,10,1.6666666666666667,0.16164046078245653,701589,Very Low
11_brightfield_z1_t000008.tif,11,1,8,1.3333333333333333,0.9193995210257941,1447606,Very High
13_brightfield_z1_t000025.tif,13,1,25,4.166666666666667,0.6522825423162754,1548308,Medium
16_brightfield_z1_t000029.tif,16,1,29,4.833333333333333,0.4243918632628634,1047564,Low
15_brightfield_z1_t000118.tif,15,1,118,19.666666666666668,0.7268985758133352,419496,Medium
6_brightfield_z1_t000072.tif,6,1,72,12.0,0.7724659185359299,516242,High
11_brightfield_z1_t000021.tif,11,1,21,3.5,0.9193995210257941,1523440,Very High
7_brightfield_z1_t000037.tif,7,1,37,6.166666666666667,0.16164046078245653,777543,Very Low
11_brightfield_z1_t000054.tif,11,1,54,9.0,0.9193995210257941,1384118,Very High
13_brightfield_z1_t000023.tif,13,1,23,3.8333333333333335,0.6522825423162754,1580342,Medium
9_brightfield_z1_t000087.tif,9,1,87,14.5,0.32561501771508844,1605237,Very Low
9_brightfield_z1_t000067.tif,9,1,67,11.166666666666666,0.32561501771508844,1618983,Very Low
4_brightfield_z1_t000005.tif,4,1,5,0.8333333333333334,0.16585320075917387,667872,Very Low
15_brightfield_z1_t000032.tif,15,1,32,5.333333333333333,0.7268985758133352,520444,Medium
8_brightfield_z1_t000116.tif,8,1,116,19.333333333333332,0.27233842320748736,442454,Very Low
15_brightfield_z1_t000022.tif,15,1,22,3.6666666666666665,0.7268985758133352,991210,Medium
11_brightfield_z1_t000023.tif,11,1,23,3.8333333333333335,0.9193995210257941,1512576,Very High
2_brightfield_z1_t000002.tif,2,1,2,0.3333333333333333,0.876934678643173,962714,High
3_brightfield_z1_t000090.tif,3,1,90,15.0,0.5593319454747254,1247535,Low
13_brightfield_z1_t000050.tif,13,1,50,8.333333333333334,0.6522825423162754,604642,Medium
8_brightfield_z1_t000094.tif,8,1,94,15.666666666666666,0.27233842320748736,511317,Very Low
3_brightfield_z1_t000077.tif,3,1,77,12.833333333333334,0.5593319454747254,1215934,Low
15_brightfield_z1_t000056.tif,15,1,56,9.333333333333334,0.7268985758133352,227017,Medium
7_brightfield_z1_t000071.tif,7,1,71,11.833333333333334,0.16164046078245653,612769,Very Low
5_brightfield_z1_t000047.tif,5,1,47,7.833333333333333,0.7716107149955482,1025692,High
7_brightfield_z1_t000057.tif,7,1,57,9.5,0.16164046078245653,718940,Very Low
7_brightfield_z1_t000110.tif,7,1,110,18.333333333333332,0.16164046078245653,441218,Very Low
4_brightfield_z1_t000033.tif,4,1,33,5.5,0.16585320075917387,739328,Very Low
10_brightfield_z1_t000052.tif,10,1,52,8.666666666666666,0.6326121651091076,1339862,Medium
4_brightfield_z1_t000052.tif,4,1,52,8.666666666666666,0.16585320075917387,797958,Very Low
6_brightfield_z1_t000055.tif,6,1,55,9.166666666666666,0.7724659185359299,587844,High
3_brightfield_z1_t000066.tif,3,1,66,11.0,0.5593319454747254,1199855,Low
4_brightfield_z1_t000115.tif,4,1,115,19.166666666666668,0.16585320075917387,795771,Very Low
9_brightfield_z1_t000061.tif,9,1,61,10.166666666666666,0.32561501771508844,1636102,Very Low
9_brightfield_z1_t000063.tif,9,1,63,10.5,0.32561501771508844,1630089,Very Low
14_brightfield_z1_t000074.tif,14,1,74,12.333333333333334,0.9928156277200251,560843,Very High
4_brightfield_z1_t000022.tif,4,1,22,3.6666666666666665,0.16585320075917387,697073,Very Low
8_brightfield_z1_t000081.tif,8,1,81,13.5,0.27233842320748736,583622,Very Low
13_brightfield_z1_t000059.tif,13,1,59,9.833333333333334,0.6522825423162754,516694,Medium
1_brightfield_z1_t000107.tif,1,1,107,17.833333333333332,0.37742523975885955,1438403,Low
2_brightfield_z1_t000113.tif,2,1,113,18.833333333333332,0.876934678643173,1406597,High
7_brightfield_z1_t000026.tif,7,1,26,4.333333333333333,0.16164046078245653,764560,Very Low
14_brightfield_z1_t000116.tif,14,1,116,19.333333333333332,0.9928156277200251,776986,Very High
11_brightfield_z1_t000100.tif,11,1,100,16.666666666666668,0.9193995210257941,1151297,Very High
16_brightfield_z1_t000070.tif,16,1,70,11.666666666666666,0.4243918632628634,460497,Low
8_brightfield_z1_t000115.tif,8,1,115,19.166666666666668,0.27233842320748736,441512,Very Low
2_brightfield_z1_t000024.tif,2,1,24,4.0,0.876934678643173,1093545,High
16_brightfield_z1_t000063.tif,16,1,63,10.5,0.4243918632628634,411681,Low
12_brightfield_z1_t000084.tif,12,1,84,14.0,0.9597245567673008,441146,Very High
16_brightfield_z1_t000095.tif,16,1,95,15.833333333333334,0.4243918632628634,568755,Low
16_brightfield_z1_t000049.tif,16,1,49,8.166666666666666,0.4243918632628634,381976,Low
8_brightfield_z1_t000063.tif,8,1,63,10.5,0.27233842320748736,708883,Very Low
16_brightfield_z1_t000103.tif,16,1,103,17.166666666666668,0.4243918632628634,597112,Low
1_brightfield_z1_t000115.tif,1,1,115,19.166666666666668,0.37742523975885955,1451841,Low
16_brightfield_z1_t000042.tif,16,1,42,7.0,0.4243918632628634,416784,Low
14_brightfield_z1_t000025.tif,14,1,25,4.166666666666667,0.9928156277200251,1429549,Very High
4_brightfield_z1_t000089.tif,4,1,89,14.833333333333334,0.16585320075917387,819011,Very Low
14_brightfield_z1_t000077.tif,14,1,77,12.833333333333334,0.9928156277200251,574624,Very High
5_brightfield_z1_t000055.tif,5,1,55,9.166666666666666,0.7716107149955482,982589,High
3_brightfield_z1_t000094.tif,3,1,94,15.666666666666666,0.5593319454747254,1257904,Low
15_brightfield_z1_t000025.tif,15,1,25,4.166666666666667,0.7268985758133352,890590,Medium
4_brightfield_z1_t000080.tif,4,1,80,13.333333333333334,0.16585320075917387,816120,Very Low
1_brightfield_z1_t000018.tif,1,1,18,3.0,0.37742523975885955,1092466,Low
12_brightfield_z1_t000011.tif,12,1,11,1.8333333333333333,0.9597245567673008,1280662,Very High
11_brightfield_z1_t000097.tif,11,1,97,16.166666666666668,0.9193995210257941,1190213,Very High
10_brightfield_z1_t000073.tif,10,1,73,12.166666666666666,0.6326121651091076,1364300,Medium
9_brightfield_z1_t000009.tif,9,1,9,1.5,0.32561501771508844,1438320,Very Low
5_brightfield_z1_t000030.tif,5,1,30,5.0,0.7716107149955482,1008249,High
13_brightfield_z1_t000072.tif,13,1,72,12.0,0.6522825423162754,496112,Medium
5_brightfield_z1_t000100.tif,5,1,100,16.666666666666668,0.7716107149955482,862598,High
5_brightfield_z1_t000040.tif,5,1,40,6.666666666666667,0.7716107149955482,1011664,High
6_brightfield_z1_t000073.tif,6,1,73,12.166666666666666,0.7724659185359299,517388,High
15_brightfield_z1_t000094.tif,15,1,94,15.666666666666666,0.7268985758133352,376210,Medium
1_brightfield_z1_t000066.tif,1,1,66,11.0,0.37742523975885955,1307270,Low
16_brightfield_z1_t000094.tif,16,1,94,15.666666666666666,0.4243918632628634,591715,Low
10_brightfield_z1_t000066.tif,10,1,66,11.0,0.6326121651091076,1362668,Medium
5_brightfield_z1_t000104.tif,5,1,104,17.333333333333332,0.7716107149955482,854297,High
10_brightfield_z1_t000009.tif,10,1,9,1.5,0.6326121651091076,1256521,Medium
2_brightfield_z1_t000061.tif,2,1,61,10.166666666666666,0.876934678643173,1288766,High
10_brightfield_z1_t000085.tif,10,1,85,14.166666666666666,0.6326121651091076,1334330,Medium
3_brightfield_z1_t000018.tif,3,1,18,3.0,0.5593319454747254,1050996,Low
13_brightfield_z1_t000026.tif,13,1,26,4.333333333333333,0.6522825423162754,1532333,Medium
12_brightfield_z1_t000086.tif,12,1,86,14.333333333333334,0.9597245567673008,450294,Very High
2_brightfield_z1_t000001.tif,2,1,1,0.16666666666666666,0.876934678643173,951418,High
14_brightfield_z1_t000064.tif,14,1,64,10.666666666666666,0.9928156277200251,493396,Very High
16_brightfield_z1_t000013.tif,16,1,13,2.1666666666666665,0.4243918632628634,1493095,Low
7_brightfield_z1_t000045.tif,7,1,45,7.5,0.16164046078245653,773424,Very Low
9_brightfield_z1_t000011.tif,9,1,11,1.8333333333333333,0.32561501771508844,1454260,Very Low
4_brightfield_z1_t000072.tif,4,1,72,12.0,0.16585320075917387,795112,Very Low
16_brightfield_z1_t000014.tif,16,1,14,2.3333333333333335,0.4243918632628634,1499643,Low
16_brightfield_z1_t000078.tif,16,1,78,13.0,0.4243918632628634,510981,Low
2_brightfield_z1_t000010.tif,2,1,10,1.6666666666666667,0.876934678643173,1030459,High
6_brightfield_z1_t000032.tif,6,1,32,5.333333333333333,0.7724659185359299,617444,High
6_brightfield_z1_t000118.tif,6,1,118,19.666666666666668,0.7724659185359299,378618,High
9_brightfield_z1_t000018.tif,9,1,18,3.0,0.32561501771508844,1484857,Very Low
2_brightfield_z1_t000003.tif,2,1,3,0.5,0.876934678643173,964762,High
6_brightfield_z1_t000067.tif,6,1,67,11.166666666666666,0.7724659185359299,553885,High
8_brightfield_z1_t000042.tif,8,1,42,7.0,0.27233842320748736,823123,Very Low
9_brightfield_z1_t000108.tif,9,1,108,18.0,0.32561501771508844,1624811,Very Low
7_brightfield_z1_t000050.tif,7,1,50,8.333333333333334,0.16164046078245653,759424,Very Low
12_brightfield_z1_t000064.tif,12,1,64,10.666666666666666,0.9597245567673008,503286,Very High
3_brightfield_z1_t000020.tif,3,1,20,3.3333333333333335,0.5593319454747254,1055456,Low
8_brightfield_z1_t000005.tif,8,1,5,0.8333333333333334,0.27233842320748736,709032,Very Low
9_brightfield_z1_t000073.tif,9,1,73,12.166666666666666,0.32561501771508844,1599602,Very Low
10_brightfield_z1_t000040.tif,10,1,40,6.666666666666667,0.6326121651091076,1319616,Medium
1_brightfield_z1_t000010.tif,1,1,10,1.6666666666666667,0.37742523975885955,1050986,Low
3_brightfield_z1_t000006.tif,3,1,6,1.0,0.5593319454747254,987570,Low
1_brightfield_z1_t000042.tif,1,1,42,7.0,0.37742523975885955,1181350,Low
16_brightfield_z1_t000102.tif,16,1,102,17.0,0.4243918632628634,596059,Low
14_brightfield_z1_t000119.tif,14,1,119,19.833333333333332,0.9928156277200251,769488,Very High
16_brightfield_z1_t000088.tif,16,1,88,14.666666666666666,0.4243918632628634,542549,Low
15_brightfield_z1_t000073.tif,15,1,73,12.166666666666666,0.7268985758133352,280411,Medium
13_brightfield_z1_t000087.tif,13,1,87,14.5,0.6522825423162754,565891,Medium
8_brightfield_z1_t000060.tif,8,1,60,10.0,0.27233842320748736,721365,Very Low
6_brightfield_z1_t000115.tif,6,1,115,19.166666666666668,0.7724659185359299,399482,High
1_brightfield_z1_t000075.tif,1,1,75,12.5,0.37742523975885955,1326261,Low
15_brightfield_z1_t000114.tif,15,1,114,19.0,0.7268985758133352,417491,Medium
10_brightfield_z1_t000094.tif,10,1,94,15.666666666666666,0.6326121651091076,1397052,Medium
13_brightfield_z1_t000008.tif,13,1,8,1.3333333333333333,0.6522825423162754,1602558,Medium
14_brightfield_z1_t000048.tif,14,1,48,8.0,0.9928156277200251,496608,Very High
11_brightfield_z1_t000067.tif,11,1,67,11.166666666666666,0.9193995210257941,1266107,Very High
7_brightfield_z1_t000107.tif,7,1,107,17.833333333333332,0.16164046078245653,448604,Very Low
14_brightfield_z1_t000011.tif,14,1,11,1.8333333333333333,0.9928156277200251,1566081,Very High
7_brightfield_z1_t000002.tif,7,1,2,0.3333333333333333,0.16164046078245653,694599,Very Low
16_brightfield_z1_t000112.tif,16,1,112,18.666666666666668,0.4243918632628634,635379,Low
7_brightfield_z1_t000108.tif,7,1,108,18.0,0.16164046078245653,448585,Very Low
11_brightfield_z1_t000080.tif,11,1,80,13.333333333333334,0.9193995210257941,1211672,Very High
5_brightfield_z1_t000005.tif,5,1,5,0.8333333333333334,0.7716107149955482,938526,High
7_brightfield_z1_t000056.tif,7,1,56,9.333333333333334,0.16164046078245653,724998,Very Low
6_brightfield_z1_t000093.tif,6,1,93,15.5,0.7724659185359299,434065,High
6_brightfield_z1_t000039.tif,6,1,39,6.5,0.7724659185359299,639607,High
1_brightfield_z1_t000104.tif,1,1,104,17.333333333333332,0.37742523975885955,1401655,Low
1_brightfield_z1_t000073.tif,1,1,73,12.166666666666666,0.37742523975885955,1308478,Low
9_brightfield_z1_t000077.tif,9,1,77,12.833333333333334,0.32561501771508844,1600108,Very Low
11_brightfield_z1_t000087.tif,11,1,87,14.5,0.9193995210257941,1211790,Very High
5_brightfield_z1_t000115.tif,5,1,115,19.166666666666668,0.7716107149955482,825728,High
4_brightfield_z1_t000117.tif,4,1,117,19.5,0.16585320075917387,794052,Very Low
10_brightfield_z1_t000039.tif,10,1,39,6.5,0.6326121651091076,1342829,Medium
2_brightfield_z1_t000117.tif,2,1,117,19.5,0.876934678643173,1396214,High
13_brightfield_z1_t000080.tif,13,1,80,13.333333333333334,0.6522825423162754,515613,Medium
7_brightfield_z1_t000103.tif,7,1,103,17.166666666666668,0.16164046078245653,459141,Very Low
4_brightfield_z1_t000054.tif,4,1,54,9.0,0.16585320075917387,777529,Very Low
9_brightfield_z1_t000052.tif,9,1,52,8.666666666666666,0.32561501771508844,1641773,Very Low
12_brightfield_z1_t000087.tif,12,1,87,14.5,0.9597245567673008,443525,Very High
6_brightfield_z1_t000066.tif,6,1,66,11.0,0.7724659185359299,552899,High
14_brightfield_z1_t000056.tif,14,1,56,9.333333333333334,0.9928156277200251,458153,Very High
2_brightfield_z1_t000060.tif,2,1,60,10.0,0.876934678643173,1279040,High
13_brightfield_z1_t000120.tif,13,1,120,20.0,0.6522825423162754,700875,Medium
10_brightfield_z1_t000057.tif,10,1,57,9.5,0.6326121651091076,1400541,Medium
7_brightfield_z1_t000013.tif,7,1,13,2.1666666666666665,0.16164046078245653,727411,Very Low
3_brightfield_z1_t000040.tif,3,1,40,6.666666666666667,0.5593319454747254,1131375,Low
4_brightfield_z1_t000100.tif,4,1,100,16.666666666666668,0.16585320075917387,810468,Very Low
11_brightfield_z1_t000020.tif,11,1,20,3.3333333333333335,0.9193995210257941,1504297,Very High
7_brightfield_z1_t000124.tif,7,1,124,20.666666666666668,0.16164046078245653,423192,Very Low
13_brightfield_z1_t000017.tif,13,1,17,2.8333333333333335,0.6522825423162754,1633685,Medium
13_brightfield_z1_t000049.tif,13,1,49,8.166666666666666,0.6522825423162754,622923,Medium
4_brightfield_z1_t000073.tif,4,1,73,12.166666666666666,0.16585320075917387,788333,Very Low
16_brightfield_z1_t000098.tif,16,1,98,16.333333333333332,0.4243918632628634,580141,Low
8_brightfield_z1_t000017.tif,8,1,17,2.8333333333333335,0.27233842320748736,750185,Very Low
1_brightfield_z1_t000110.tif,1,1,110,18.333333333333332,0.37742523975885955,1427953,Low
15_brightfield_z1_t000103.tif,15,1,103,17.166666666666668,0.7268985758133352,406678,Medium
11_brightfield_z1_t000083.tif,11,1,83,13.833333333333334,0.9193995210257941,1208852,Very High
8_brightfield_z1_t000072.tif,8,1,72,12.0,0.27233842320748736,634327,Very Low
4_brightfield_z1_t000010.tif,4,1,10,1.6666666666666667,0.16585320075917387,681085,Very Low
7_brightfield_z1_t000097.tif,7,1,97,16.166666666666668,0.16164046078245653,480529,Very Low
13_brightfield_z1_t000123.tif,13,1,123,20.5,0.6522825423162754,690400,Medium
2_brightfield_z1_t000049.tif,2,1,49,8.166666666666666,0.876934678643173,1216324,High
13_brightfield_z1_t000101.tif,13,1,101,16.833333333333332,0.6522825423162754,639903,Medium
5_brightfield_z1_t000035.tif,5,1,35,5.833333333333333,0.7716107149955482,1007867,High
15_brightfield_z1_t000063.tif,15,1,63,10.5,0.7268985758133352,246166,Medium
10_brightfield_z1_t000016.tif,10,1,16,2.6666666666666665,0.6326121651091076,1270694,Medium
1_brightfield_z1_t000038.tif,1,1,38,6.333333333333333,0.37742523975885955,1185885,Low
3_brightfield_z1_t000009.tif,3,1,9,1.5,0.5593319454747254,1002407,Low
1_brightfield_z1_t000032.tif,1,1,32,5.333333333333333,0.37742523975885955,1165009,Low
10_brightfield_z1_t000113.tif,10,1,113,18.833333333333332,0.6326121651091076,1395821,Medium
15_brightfield_z1_t000036.tif,15,1,36,6.0,0.7268985758133352,371127,Medium
2_brightfield_z1_t000081.tif,2,1,81,13.5,0.876934678643173,1350575,High
9_brightfield_z1_t000124.tif,9,1,124,20.666666666666668,0.32561501771508844,1585977,Very Low
8_brightfield_z1_t000091.tif,8,1,91,15.166666666666666,0.27233842320748736,519214,Very Low
6_brightfield_z1_t000095.tif,6,1,95,15.833333333333334,0.7724659185359299,444653,High
9_brightfield_z1_t000010.tif,9,1,10,1.6666666666666667,0.32561501771508844,1458634,Very Low
3_brightfield_z1_t000074.tif,3,1,74,12.333333333333334,0.5593319454747254,1201852,Low
2_brightfield_z1_t000114.tif,2,1,114,19.0,0.876934678643173,1397582,High
10_brightfield_z1_t000031.tif,10,1,31,5.166666666666667,0.6326121651091076,1291701,Medium
3_brightfield_z1_t000110.tif,3,1,110,18.333333333333332,0.5593319454747254,1306974,Low
6_brightfield_z1_t000092.tif,6,1,92,15.333333333333334,0.7724659185359299,438633,High
14_brightfield_z1_t000063.tif,14,1,63,10.5,0.9928156277200251,478531,Very High
2_brightfield_z1_t000026.tif,2,1,26,4.333333333333333,0.876934678643173,1113580,High
14_brightfield_z1_t000102.tif,14,1,102,17.0,0.9928156277200251,725406,Very High
1_brightfield_z1_t000050.tif,1,1,50,8.333333333333334,0.37742523975885955,1216000,Low
15_brightfield_z1_t000047.tif,15,1,47,7.833333333333333,0.7268985758133352,237653,Medium
10_brightfield_z1_t000012.tif,10,1,12,2.0,0.6326121651091076,1279642,Medium
1_brightfield_z1_t000113.tif,1,1,113,18.833333333333332,0.37742523975885955,1455426,Low
6_brightfield_z1_t000062.tif,6,1,62,10.333333333333334,0.7724659185359299,563133,High
7_brightfield_z1_t000064.tif,7,1,64,10.666666666666666,0.16164046078245653,668222,Very Low
13_brightfield_z1_t000045.tif,13,1,45,7.5,0.6522825423162754,703395,Medium
